	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17	Sample 18	Sample 19	Sample 20	Sample 21	Sample 22	Sample 23	Sample 24	Sample 25	Sample 26	Sample 27	Sample 28	Sample 29	Sample 30	Sample 31	Sample 32	Sample 33
23005	5.873813198	6.026800059	5.167919866	5.558879853	5.857980995	6.480911346	6.188440489	6.225159226	6.094447222	5.595443985	6.405652061	5.637204482	5.933336576	6.60481265	6.149543909	6.74092756	6.777288197	6.541483864	6.044612693	6.454504938	6.047887329	5.013015536	6.002477504	6.328226119	6.349612972	6.078524445	6.204766751	6.163699987	6.621172753	6.444435168	6.078097423	6.414304695	5.955359305
23007	3.277984747	1.416839742	9.112934656	5.328405659	4.90833257	4.942514505	3.295723025	1.40053793	1.831877241	2.025028794	4.385431037	3.032100843	5.255878353	2.392317423	3.025028794	2.5360529	1.731183242	3.782408565	2.375734539	3.782408565	3.815575429	1.641546029	3.489286023	2.042644337	1.327687364	1	1.803227036	1.350497247	5.267161218	1.859969548	4.312519967	4.796493929	4.986410935
23011	5.385776138	6.379551653	6.288173968	6.0725346	5.76420813	6.16651461	6.437960088	6.568488197	6.017031081	5.837186385	6.308156975	5.052241981	6.619266268	6.50255338	5.671010241	5.508111681	5.857980995	6.530757457	5.835671479	5.899900664	5.700994494	5.459431619	6.29186137	6.132371199	5.981624361	5.699607154	6.398145117	6.356672044	5.482202926	5.216066783	6.451375982	6.678071905	6.010108453
23012	3.704871964	5.043081982	4.478971805	5.067810784	4.182692298	4.260778432	3.08236197	5.575312331	3.831877241	4.943452539	4.409390936	4.112700133	4.791814071	4.46662712	3.766595162	4.356848079	4.684257705	5.054414388	4.833902077	4.574101508	4.992315252	3.608809243	3.902073579	4.473786912	4.089159132	4.177917792	4.947198584	2.353323291	4.948600847	5.18030702	7.2773339	4.436961338	5.123914459
23013	7.143434237	7.792530033	7.820370458	7.072320216	6.39694722	7.359398176	7.745909573	6.995597578	6.72369507	7.438625538	7.940812764	7.366234776	7.663344619	7.364397337	6.686780635	7.033533127	7.338780944	7.642412773	7.674969031	8.352529026	7.413712542	7.436544988	7.468013034	7.548282482	7.204473331	6.997969782	6.853371941	6.93321853	7.233140296	6.962433344	7.85124932	5.773468928	6.720552092
23014	7.61640181	7.366409648	7.92314918	8.320168738	8.106589112	7.924931239	8.373126158	8.039906047	7.676521302	7.021257621	8.247168	6.307064162	8.731929925	7.699954114	7.90478513	7.653275029	8.379378367	7.863257072	7.911332062	7.855491443	7.915341628	7.500005292	8.40100748	6.703903573	7.73457415	7.56270035	7.885574364	7.587214952	8.066735029	7.696967526	8.40518402	8.529625764	8.370948899
23016	8.122827995	7.350143602	8.578183968	8.010500133	6.90147032	8.203250107	7.403097262	7.640244936	7.461888664	7.522934561	6.927422429	8.427773762	7.780244473	7.328405659	7.296182058	7.023588039	6.94356975	7.903399863	7.53239489	7.370774576	7.276310547	7.987548259	8.702830667	6.860590409	7.840526177	6.948484044	7.337889456	8.071784117	7.946145992	7.002364982	7.69849632	7.523561956	7.567651918
23017	7.484218708	6.939814257	6.588714636	7.197216693	6.244696818	7.608217853	7.187550028	7.358695151	6.870118084	7.222650022	7.219071692	6.822602696	6.741736624	7.203984166	6.377123749	7.070925945	7.353499735	7.395491293	7.41337406	7.285772093	7.294253136	7.5225423	7.208770848	7.703003771	7.209258394	7.159871337	6.878725341	7.602067838	7.313971371	7.274448044	7.372690969	7.356231863	6.827692021
2302	4.522306893	4.118525849	3.968090752	4.017921908	3.627606838	3.541019153	4.672990994	3.351910961	3.625270489	3.386810946	3.285402219	3.791814071	4.196134881	3.679198571	4.275752049	3.416839742	5.663344619	4.152994605	4.510329019	5.168321116	5.964629667	4.493775408	2.50589093	3.276496666	4.737686761	3.218781168	3.821710215	4.560103513	3.570462931	4.372255648	3.182692298	8.181847963	4.589164237
23020	9.930116372	9.882780588	10.66578891	10.51040815	10.80693622	10.24592106	10.79177338	10.40992124	10.21430698	10.16602496	10.73800779	10.40910449	10.70027498	10.4897677	10.41029234	10.96477404	10.93573966	10.62363462	10.81000119	10.87155876	10.78254781	10.76131852	10.29798235	10.762191	10.72261117	10.26904484	10.83352264	10.60358926	10.4398932	9.865965197	10.88792884	10.37006617	10.04634645
23024	0.613531653	4.672990994	-0.268816758	1.169925001	0.641546029	0.704871964	-0.268816758	1.735522177	0.948600847	5.775840699	-0.217591435	2.025028794	5.899659026	6.700994494	0.378511623	5.852997588	1.361768359	2.86393845	0.150559677	0.669026766	-0.089267338	0.111031312	0.454175893	0.298658316	3.305970521	4.644433152	6.926118056	0.713695815	6.030336078	6.653490009	0.137503524	5.078097423	6.152386258
23025	1.906890596	2.618238656	3.09423607	2.711494907	1.933572638	2.286881148	2.629939409	3.709290636	2.353323291	1.941106311	2.495695163	2.111031312	3.476381688	2.503348735	2.443606651	3.566815154	3.165107985	2.531069493	3.888499736	2.875780063	2.914564523	1.220329955	2.873813198	3.152183419	2.166715445	2.801158656	1.843983844	1.757023247	3.891419187	2.347665656	1.97819563	2.742006211	2.737686761
23026	4.269033146	3.697106574	3.875780063	4.344118335	4.426264755	3.913607512	4.005399988	3.734438666	3.145677455	4.496334513	4.053980168	5.806066226	3.841973119	4.66448284	3.966245873	3.780310099	4.331991778	3.95419631	4.308156975	5.654206378	4.410748128	6.996162743	4.480911346	4.752748591	4.191404729	4.048759312	3.973611276	8.223277733	4.316869805	4.655924213	4.439623138	4.34553831	4.266036894
23028	7.479052671	8.471106152	8.708670077	8.291124643	7.097084016	6.782146424	8.491612627	7.975504087	7.872213144	7.6387979	7.588714636	8.437668858	8.864371887	7.744968348	7.473786912	7.789859641	6.80464733	7.168722254	9.389674356	8.031439309	8.423452115	8.15754905	8.553053253	7.968781974	7.848497755	7.641473777	7.856301019	7.951867504	8.035568928	7.224677025	8.894757145	7.334496768	8.369989863
2303	3.447579197	2.809414444	3.415488271	2.521050737	2.682573297	3.09085343	2.657640005	2.801158656	2.748461233	4.3305584	2.50589093	2.9202933	2.996388746	2.675815931	2.931683057	2.857980995	3.414135533	2.634593268	3.03562391	3.182692298	3.367371066	3.114367025	3.513490746	2.9202933	3.87282876	2.684818738	3.241840184	3.426264755	3.163498732	2.867896464	2.63691458	3.042644337	2.948600847
23030	6.956869798	5.09423607	5.553667688	5.936166778	5.407692649	5.299024807	6.012792122	6.207892852	6.296640945	6.506208389	5.636334602	5.942983598	6.479295243	4.538538164	6.017699253	5.053111336	6.361592924	5.767389962	5.764473551	5.928607199	6.048323387	6.893483563	6.494255587	6.6923714	5.747118816	5.703765179	4.758622982	5.473462236	7.569931538	6.628773595	5.470211457	7.888682374	6.70016225
23031	5.997969782	5.85623876	5.563768278	6.894090171	5.817111573	6.753417342	6.637928981	5.886306263	6.005849076	6.285587168	6.931801228	6.139551352	5.895544989	5.754887502	6.345005983	6.00270252	6.775577361	5.493455201	6.615004242	5.477353527	7.122155011	5.833396134	6.732947508	6.73782194	5.969242604	6.540244302	6.235152624	6.038260575	5.66448284	6.120393416	6.398658196	5.766065051	5.555509427
23032	7.29820007	8.405098905	8.372778017	7.633285887	8.552169543	7.898994315	8.872644102	7.696132955	8.412950846	8.635609302	8.204913438	7.899296495	8.450427722	8.976936384	9.256397418	8.111657346	8.364441113	7.958610712	8.148629106	8.300855871	7.991748578	7.552054236	7.905928478	7.88594036	8.490209091	8.432959407	8.681449265	7.591858905	8.258471814	8.400068226	8.376993567	7.729688713	8.563119988
23033	1.910732662	4.642701572	5.57198012	2.587364991	2.704871964	5.072963272	5.133810091	4.716442237	3.584962501	4.505255801	5.022367813	4.426264755	5.684818738	4.575312331	4.999098034	4.433627167	1.286881148	4.804776378	4.581953751	3.626439137	5.353323291	2.625270489	4.344828497	4.548436625	5.694044413	5.015247774	3.754887502	4.13996057	3.688180359	4.35473424	5.705148528	4.325530332	4.772941338
23034	6.036942845	7.462788534	2.833902077	3.836934011	6.244696818	4.333423734	5.951168129	5.230741003	6.705563275	7.118006651	5.514753498	3.220329955	6.198101209	7.018367116	7.282903083	6.268846063	2.44625623	2.767654798	6.531381461	5.465974465	6.64255718	5.847495884	6.19298317	5.587964989	6.464831606	5.148934105	6.793375711	6.167719199	5.48188014	5.922673593	2.613531653	6.446752485	5.962549023
23036	5.579843886	5.754353072	6.313245852	5.06307145	4.56924803	5.530757457	5.361066489	5.515384461	4.645586386	4.868884273	4.854494418	4.938756261	4.768713657	5.010779839	5.246408087	5.285402219	5.272023189	4.792334806	5.832890014	5.114367025	5.460742564	5.13627343	5.065227623	5.196134881	5.622637567	5.008092421	4.790772038	4.822730148	5.722466024	5.020146573	5.555816155	4.902073579	5.09592442
23037	3.250961574	4.171527106	3.986410935	3.539779192	4.319039816	3.224966365	3.204766751	4.549053029	2.845991771	3.576522138	3.385431037	3.125981654	3.053111336	3.14404637	4.59812696	2.286881148	3.846994687	3.482848283	2.994579724	4.719731057	3.999098034	4.334854269	3.583759754	4.462706751	3.890446693	3.593353771	2.817623258	2.853995647	5.760753208	4.430285273	2.604071324	5.299391206	4.044394119
23038	7.110091752	7.509458329	7.364572432	7.87835751	7.547897055	7.783194703	8.009324776	7.937462101	7.993787563	7.796234335	8.001126665	8.03858982	7.810443104	7.794545833	8.068617074	7.396347899	8.242173749	8.032872249	7.775050541	8.083479327	7.941927925	8.136324705	7.849373823	7.810314561	8.31953665	7.913308315	7.814422247	7.883437535	8.181301365	8.258094873	7.913068914	7.836239756	7.991578532
23039	8.072802535	9.91565534	9.002252452	8.650979914	8.182692298	8.727035512	8.89120651	8.342074668	8.201388817	9.098453246	8.565025894	9.486573604	8.981196215	8.368593763	8.521678952	8.498889087	8.74929961	8.64990282	9.038973844	9.02986695	8.066519781	8.753785022	8.421012856	7.997856909	8.540748003	9.07908472	8.765567896	8.195150711	8.686745624	8.745943176	8.90014226	8.521914462	8.598461981
2304	6.876394159	6.756089247	6.077456652	5.75033852	6.644721547	6.009436756	6.603032826	6.743084056	6.815575429	6.654349609	6.118110506	6.195150711	5.233044401	6.758889433	6.73714592	6.498889087	6.929790998	6.849999259	6.517748114	7.276310547	6.555356039	6.309430878	6.526851312	7.314696526	6.973152038	6.378858383	6.541019153	6.996614715	6.923862268	6.919935917	6.612942196	6.91432533	6.517433184
23040	3.476381688	2.513490746	5.662490364	4.005399988	3.212569339	4.102658131	2.625270489	3.882643049	2.220329955	3.148934105	3.890446693	4.047887329	3.559491813	3.17951105	1.570462931	3.311793718	2.887525271	3.581351247	2.521050737	3.821710215	2.754887502	2.042644337	2.364572432	3.577730931	3.843983844	3.397802962	3.884597921	3.99004722	3.068670811	3.099295204	3.392317423	2.9202933	3.283921772
23043	5.935223994	3.605257263	5.320484678	5.906169068	3.574101508	5.459431619	4.276496666	5.685659877	5.462706751	4.726831217	6.317050764	6.623515741	6.857732233	6.829215325	5.081936082	5.899900664	5.573192724	5.368768349	3.482848283	5.310340121	6.176322773	3.5360529	4.642123916	6.044394119	5.133810091	4.808385051	6.866537121	4.133399125	5.629065137	6.320845668	6.158660175	6.575312331	6.828326926
23046	8.214610545	8.026357447	9.005652617	8.637820329	8.109726202	8.836934011	8.372299186	8.434002646	8.468257468	8.113846328	8.633176885	8.663593682	8.602067838	8.398016818	8.103550093	8.343718714	8.052459369	8.335613665	8.474192653	8.614636235	8.480911346	8.511278265	8.322378867	8.229780167	8.239264368	8.336238749	8.240648248	8.249824549	8.1762729	8.338780944	9.014829492	8.165962171	8.016306878
23047	4.452200049	4.95419631	4.979110755	4.881175155	4.329841177	4.49441561	5.161484639	4.521050737	4.220329955	4.303050085	4.54225805	4.839455765	4.853995647	4.524189078	4.131754091	4.017921908	4.484138131	4.696550301	4.404630684	4.59812696	4.629939409	4.23572706	4.657068301	5.067810784	4.92552477	4.442280035	4.463360886	3.642701572	4.999549087	4.89917563	4.454175893	4.802710219	4.784503983
23048	7.7822775	7.765534746	8.839644719	6.116447936	6.37086174	5.266411766	2.66448284	7.428192651	7.872644102	7.501518762	6.10370744	6.106850796	6.218781168	7.402756279	8.298475035	7.299391206	7.020591095	6.862079387	8.349347584	8.692197016	6.992088609	7.911871308	7.899598611	8.361680644	7.849749117	7.158458216	6.564683017	7.887342485	7.271836493	7.915700151	6.630521963	7.706116084	6.899659026
23049	4.491853096	4.680324357	4.64038956	3.973611276	5.028569152	5.165107985	5.718087584	4.766595162	4.606442228	4.812498225	5.916476644	4.506525779	4.845490051	4.500802053	4.279471296	4.118525849	5.151777655	5.12763328	5.161081482	4.885086225	5.014801602	4.882153917	4.529196268	4.019701914	4.346247774	4.250961574	4.675251386	4.43496176	4.397802962	4.484138131	5.103077947	4.510329019	4.491211756
2305	7.504938132	8.611135486	8.818230647	8.165158245	8.109256073	8.556122818	8.363433935	7.745640714	7.236396946	7.44567705	7.286881148	7.163699987	8.517511923	7.838258482	8.428527675	8.394376945	8.772413555	8.432750669	7.567347696	7.796039609	6.745371805	8.724650272	6.070603999	7.986069563	8.646990644	8.257906365	8.070603999	7.386207399	8.898752526	8.731319031	8.042917881	7.513095909	8.355967689
23051	5.63343121	5.30633516	6.352793829	5.465648026	5.557961427	5.655638049	5.256633295	5.483170853	6.710530952	6.635028799	5.35614381	4.95930649	5.799087306	6.263973355	6.765534746	6.012792122	5.544423562	5.271276259	5.713970692	6.083213368	5.60496087	6.19298317	6.318859106	5.906890596	6.912170803	6.405822221	6.010556078	6.328585177	5.94673086	6.547203025	6.13873257	6.443772393	5.399854674
23053	5.763411574	4.569855608	4.581351247	4.335569006	5.58345891	5.399854674	4.218781168	4.309612772	4.627023106	5.144454314	5.37920506	5.02989455	4.35473424	5.185470146	5.216066783	5.538538164	5.001802243	5.109360559	4.945794957	5.777945671	5.104755987	5.841218374	4.740387932	4.994579724	4.898208353	3.887525271	4.602290585	5.225352061	6.108315355	5.981396032	5.053111336	5.631686366	4.848497755
23054	6.646306689	7.48703608	8.061668207	7.56567333	7.648896806	7.64031725	8.295034201	7.435461914	7.868390453	7.450386479	8.791097754	6.417177412	8.291262808	7.564530601	7.983905663	7.36018867	8.211158247	8.836934011	7.683134985	7.331812684	7.266599166	6.977966758	7.521521924	7.117591158	7.813396421	7.663842702	7.705977902	7.624100895	7.365884968	7.449148645	8.023754353	7.891297661	6.978424465
23057	2.341985747	4.776103988	2.207892852	1.66448284	1.049630768	1.918386234	4.46008724	3.605257263	1.691534165	4.370164281	1.819668183	1.765534746	2.875780063	2.575312331	3.404630684	2.724650272	4.610581958	3.750606505	3.465974465	3.722466024	7.578108472	7.307064162	5.957682486	2.887525271	1.98550043	4.528571319	1.86393845	6.963820884	5.414135533	2.750606505	2.073820233	3.582556003	5.298291731
23059	5.946496941	5.618238656	4.578334949	5.114367025	5.422233001	3.683696454	5.517590658	4.887037791	4.493134922	4.915998852	4.254745198	5.023698917	4.399171094	4.420886575	4.772413555	4.646162657	4.672425342	6.37521324	4.99095486	3.735522177	5.462379572	4.517275693	5.267161218	3.743084056	4.776103988	4.969012308	5.121429909	4.955591792	3.99004722	3.670160514	5.452529545	5.994353437	4.615298579
2306	4.036503334	4.282439805	3.786596362	4.654206378	5.428276414	4.539158811	3.627606838	3.565597176	4.766595162	4.996840648	5.414812061	4.207111961	4.148934105	4.199279721	4.150559677	3.592158002	5.255878353	3.555816155	4.119356177	3.847996907	5.705977902	4.756489607	3.680324357	3.975446766	4.775050541	4.35473424	4.335569006	4.890933022	4.519793486	4.489286023	3.682573297	5.88679399	3.554588852
23060	6.175524601	6.328226119	5.817879032	6.175324989	6.560714954	6.000676105	7.140369671	6.626001005	5.980253846	6.426600226	7.216745858	6.901590992	5.897966432	6.562547724	6.23878686	6.653633311	6.600804955	7.187747956	7.005849076	6.843355793	6.430619811	6.507636094	5.917670434	6.497133304	6.118733476	6.612942196	6.47118746	6.449891473	6.489286023	6.077242999	6.639810978	6.534653056	6.887525271
23062	6.846744023	6.453023647	5.027242536	7.493214999	6.45779126	7.472487771	7	6.394719913	6.8628233	5.634593268	6.85735901	7.478081977	7.079378111	6.907371414	6.911092332	7.262094845	7.027795441	7.359661722	6.863690714	6.560256398	7.652056204	6.11997861	6.49217366	6.943335318	6.122051448	6.425257872	6.971198645	6.345893086	6.114783447	6.027021315	7.060479781	6.731997787	6.389738879
23063	6.508428653	6.785419772	7.267254872	6.524502537	6.383013015	6.962896005	7.537761979	6.684117413	6.477353527	6.060479781	7.321657564	5.578334949	7.027795441	6.517118185	6.767787198	5.796234335	6.91432533	6.910852562	7.378858383	6.243554843	6.256633295	6.299757512	5.72900887	6.495535281	5.980253846	6.244125943	6.540399306	6.050066298	6.191207302	5.720825666	7.777353958	7.591634541	6.04220656
23065	7.089582893	6.286141873	4.643278996	5.594249948	4.958842675	5.881664619	5.497612366	6.407692649	6.469885976	6.364747506	5.864928972	5.151371776	5.896271849	6.13422094	6.121015401	5.736334277	6.459267667	5.741736624	6.200064862	6.170125362	5.986410935	6.097189387	6.60496087	7.065550771	6.290940402	5.820944792	5.866413481	6.525442506	6.23457796	6.486231678	6.296824459	5.447248569	6.527007761
23066	2.435628594	5.485104761	1.765534746	0.98550043	4.958378712	1.056583528	1.526068812	2.09085343	3.730096466	2.232660757	0.367371066	5.804776378	0.918386234	1.40053793	2.98550043	1.726831217	6.284662185	1.124328135	7.380504356	3.87774425	1.263034406	6.964629667	3.09592442	3.518535139	3.775050541	3.443606651	3.246408087	6.050936965	1.257010618	4.163498732	1.077242999	4.665051614	1.941106311
23070	7.555739479	7.984133595	7.905447179	6.683696454	6.898087397	7.140267406	7.49609479	7.664056113	6.962201957	8.064311643	7.712114252	8.160123534	7.528024266	7.382234933	8.587740019	7.125981654	7.447827118	7.224291149	9.286627065	7.213152835	7.441118245	7.190022175	7.284662185	7.42063398	7.626658153	7.53838296	7.492414035	7.79552021	7.516409186	7.318316841	7.513411787	7.725741157	6.7382274
23071	1.89917563	3.371558863	4.43629512	3.54225805	0.918386234	2.272023189	1.250961574	3.450221496	1.250961574	1.82374936	3.397802962	3.300123725	1.726831217	2.851998837	2.599317794	3.22650853	2.039138394	3.012568674	2.959770155	3.665620164	3.030336078	2.032100843	2.3305584	2.313245852	2.646162657	3.269033146	1.855989697	1.786596362	2.961623328	3.854993017	3.080657663	1.86393845	3.198494154
