	Sample 1	Sample 2	Sample 3	Sample 4	Sample 5	Sample 6	Sample 7	Sample 8	Sample 9	Sample 10	Sample 11	Sample 12	Sample 13	Sample 14	Sample 15	Sample 16	Sample 17
1360	4.161081482	4.651338766	2.815575429	4.088311236	3.653060017	4.187451054	3.206330648	4.294988268	4.08236197	3.785550552	4.568032105	4.106850796	5.165510018	3.855989697	4.775050541	3.377123749	4.308885057
1361	5.543495883	5.3323499	5.048759312	5.075960413	4.708187236	5.218393711	5.346247774	5.432625411	5.419538892	5.107687869	5.137093609	5.184280294	5.374343989	5.66987716	5.584962501	5.387845013	5.036503334
1362	8.203250107	8.687865539	7.705632387	8.359837393	8.124896746	6.574101508	7.03760186	6.67990229	6.476219651	8.614268135	7.191700818	7.592606532	6.267161218	6.363171077	6.498570013	7.375560793	7.510724614
1363	3.619413011	3.432959407	3.046141782	4.297191417	8.106536769	3.581351247	1.014355293	4.82527683	3.010779839	5.54689446	5.439290681	7.797012978	3.462052319	3.263034406	3.407352751	4.558879853	5.643567622
1364	10.72016729	4.689858236	4.726831217	4.956985925	10.23877492	4.549669171	4.718087584	10.14828591	4.631104282	9.496074811	10.59549061	4.657640005	5.225737653	4.875780063	4.781359714	4.857483428	9.312588035
1365	4.372952098	6.152791852	8.404800964	5.764473551	9.117721013	2.845991771	2.778208576	10.42836017	2.895302621	4.695993813	9.217763872	2.908812908	2.889473543	2.742006211	2.689299161	2.86393845	6.6395216
1366	5.783718558	5.420886575	5.294988268	4.866413481	10.85379297	4.852498299	5.635754391	9.499666535	5.022367813	7.854993017	10.50204611	4.23572706	5.897240426	4.693765712	5.416839742	5.215290306	5.242983516
1368	3.500802053	2.341985747	1.952333566	1.807354922	2.286881148	2.386810946	4.246408087	4.165107985	2.198494154	3.390942773	4.259272487	3.026800059	3.754887502	2.853995647	3.198494154	5.02989455	3.473786912
1369	4.969472865	4.915520901	4.17951105	4.444932049	4.267535798	4.754353072	7.365884968	4.277984747	4.742545234	4.801676029	5.170726276	4.496973581	6.271089466	5.150965784	6.327148408	7.340117144	4.250203656
1370	0.632268215	0.59454855	-0.454031631	2.257010618	1.545968369	1.14404637	-0.473931188	0.584962501	1.372952098	2.176322773	0.970853654	1.056583528	-0.184424571	1.879705766	0.887525271	0.678071905	1.713695815
1371	5.544732656	5.992768431	5.628481994	4.758622982	8.536441505	6.058749412	7.043191372	5.124741692	5.903279342	5.5055734	5.642412773	5.610286657	6.167919866	5.229203358	6.48123435	5.98458935	6.436461703
1373	4.27351589	9.274680988	6.734845078	4.262282806	6.238213641	5.907852072	5.980939266	4.922673593	4.106850796	11.28373082	3.243364426	5.118941073	3.815575429	5.167919866	6.210038123	4.425593578	5.41987593
1374	5.700439718	5.896514054	5.314333994	4.727920455	5.616181231	5.338067798	5.272396509	5.953032377	5.221103725	5.719457275	5.943921327	5.518849829	5.083213368	5.810957159	5.765534746	5.113117036	5.221490455
1375	4.866413481	6.417852515	5.598424761	4.309612772	6.203788453	5.906409617	4.557042415	6.447083226	7.207502459	5.875534352	4.900625333	6.39386234	5.94602899	7.025471815	5.745775149	5.590362488	4.552131108
1378	2.715893371	2.746312766	2.137503524	2.833902077	1.735522177	2.684818738	3.669026766	1.40053793	2.970853654	3.350497247	3.026800059	3.683696454	3.3950628	3.404630684	2.392317423	3.308885057	2.475084883
1380	3.57167681	3.114367025	3.189033824	4.448240225	5.660209873	3.386810946	3.575312331	3.792855352	7.667395439	3.87282876	2.972692654	3.672425342	3.317593505	4.482848283	3.097610797	4.722466024	3.171527106
1381	5.629648044	7.122569192	5.667892125	5.386121157	3.991861931	5.339850003	4.873321063	6.684257705	9.478911152	7.133707361	6.99921081	5.73714592	6.09148828	5.233044401	5.074248523	5.421896512	5.292045492
138151	7.768184325	6.747655933	6.851624127	6.992881703	6.688180359	6.508587112	7.620146497	5.805550425	3.510961919	6.590961241	5.064796646	6.19908337	6.515069014	5.383013015	6.176921112	6.230164578	6.734167661
1382	7.865795121	4.876762491	6.543650538	6.923862268	8.368244526	5.313245852	4.855989697	8.277752336	5.279842694	6.200457271	8.065550771	6.346070441	5.605257263	5.6923714	5.689299161	5.925999419	6.131136719
1384	10.2375924	9.607089845	8.689159358	8.734811215	8.310158318	8.131702653	8.654850806	7.020702204	7.213541702	8.795650077	7.346956889	9.361373599	9.049167872	8.459062701	8.283319907	9.025084179	8.563653895
1385	6.102658131	6.275379596	6.301404738	6.266599166	5.492814573	6.548282482	6.676380255	7.073713141	6.896877285	6.317593505	6.037382222	5.793895883	5.820434284	6.794415866	5.716442237	5.27686883	5.977050906
1386	5.752748591	5.666756592	6.608513578	5.756756451	5.647602329	6.350143602	6.03496399	6.418021241	7.295355693	5.905928478	5.567727963	6.303232785	4.94204526	6.220716892	5.642701572	5.526068812	6.100977648
1387	5.299391206	5.151371776	5.329841177	4.97819563	5.807870078	5.935695463	5.655351829	5.931446685	4.931683057	5.253611152	4.917909074	5.742545234	5.00495076	5.211012193	4.721919446	4.676380255	5.633721813
1388	4.776103988	4.72900887	4.120186028	4.713695815	4.849999259	5.769242795	4.818134761	5.322649262	4.435628594	4.549669171	5.794415866	4.886550147	4.969012308	4.800641097	5.870118084	4.338424415	5.044394119
1389	5.425257872	6.11353382	5.636334602	5.813268142	5.48123435	5.830610274	7.109882878	5.82858081	5.527946099	5.001351893	4.504620392	4.980939266	5.711494907	5.513806537	6.232085099	5.849749117	6.302136235
1390	7.591784121	7.06307145	6.232468896	6.596487957	6.698218478	8.247500337	7.5055734	6.997066545	7.088735246	8.768151235	6.535586436	6.461070114	9.527477006	8.325440385	7.663558104	6.222070355	6.386810946
1392	3.748461233	2.914564523	4.172327492	4.11353382	3.408711861	3.189033824	4.360364277	4.173127433	4.024142346	2.531069493	4.019701914	4.014355293	3.612352499	4.135042286	4.165911939	2.292781749	4.381975479
1393	1.275007047	0.333423734	1.761285273	1.070389328	0.98550043	1.627606838	2.671293372	0.124328135	0.454175893	0.678071905	0.516015147	1.389566812	2.435628594	1.622930351	2.003602237	2.266036894	2.153805336
139322	4.509695842	3.7322692	3.760220946	3.634593268	3.403267722	3.107687869	4.159467729	4.372952098	3.558267634	3.934516502	2.613531653	3.843983844	4.189033824	3.524815928	3.422233001	4.083213368	4.230356745
1394	6.898571158	6.312519967	6.655781138	6.171126747	6.324090516	6.471512648	6.592606532	6.454175893	6.191404729	6.26171885	6.518220381	6.475409193	6.422064766	6.916357211	6.758622982	6.22881869	6.442943496
1395	8.582932283	8.477029653	8.441118245	8.438542374	7.885330315	8.422863705	8.542877099	8.160375687	7.895666158	8.393347551	8.866320744	9.128509938	9.226749344	8.337532706	8.860528335	8.362338378	8.380201292
1396	6.065658471	11.42524213	11.52674374	6.006746832	9.824258697	5.212569339	8.46687179	6.631104282	7.662347939	9.675868846	6.445925299	4.61999983	5.571373436	11.80159924	5.879460723	6.078097423	8.960291601
1397	10.40894533	8.799443531	10.59876902	10.21522963	7.86869911	8.33989453	9.719200557	9.875503635	6.601102203	8.091382491	10.48900497	10.40276694	8.609178738	7.534108305	9.032459047	10.18706747	10.08783408
1398	5.901832306	6.672000957	6.625708843	5.732540561	6.72342204	6.726831217	6.605849867	6.677226328	5.935459748	6.139551352	5.561326136	6.527789752	5.516645558	5.967629753	6.282439805	5.99095486	5.817367438
1399	7.822985019	7.375647668	7.658996895	7.418358635	7.962201957	7.698426865	8.237209961	8.207356035	8.303324127	7.703557562	8.055716264	7.34615911	7.888621497	8.368331843	7.665478048	7.360715425	7.575539247
14	7.617871474	7.913727173	8.133758727	7.32813634	8.293793489	8.111813812	8.014299495	7.677578712	7.676380255	7.718019065	8.490730564	7.79753184	8.301541922	7.675251386	8.344650989	8.261295738	7.286973531
140	3.804260116	3.67468662	2.687060688	3.966245873	2.861955364	2.704871964	3.631104282	2.627606838	2.906890596	3.084064265	2.929790998	2.384049807	4.152183419	3.6622055	2.307428525	4.065227623	4.005399988
1400	3.367371066	4.51412226	4.145677455	4.006298024	3.739848103	3.635754391	3.489286023	3.319039816	2.386810946	2.56315813	2.786596362	3.426264755	4.421559945	3.472487771	3.386810946	4.667892125	2.280956314
1401	2.841973119	1.967168608	1.851998837	2.173127433	1.510961919	1.752748591	2.066950244	1.937344392	2.634593268	1.883620816	2.370164281	2.632268215	2.010779839	2.568032105	1.316145742	2.107687869	1.565597176
1404	1.298658316	2.72900887	1.948600847	2.333423734	1.570462931	0.739848103	2.673556424	1.599317794	1.66448284	0.575312331	0.575312331	3.898208353	-0.268816758	0.847996907	2.025028794	2.782408565	0.992768431
140462	5.068670811	6.753551055	5.721099189	6.20867332	5.078097423	3.858975614	7.097926773	3.66106548	6.6923714	6.570918255	4.8928767	3.908812908	6.802580986	2.64385619	7.150153455	7.109151579	5.512858954
140465	8.248971191	7.7644072	9.749802402	9.110718194	8.482807957	8.53484756	8.384740587	8.225737653	9.7341846	8.440495472	9.814582466	8.259696193	8.242411963	9.399320655	8.992626828	9.081083929	9.106353555
1406	5.256633295	4.267535798	5.878234879	5.124328135	5.380937195	5.293149737	6.054848477	4.912170803	5.834154981	4.776103988	4.86393845	5.441948191	5.841721581	5.592457037	6.301770532	6.177319866	5.386121157
140609	6.865176497	6.09423607	6.152386258	7.809671678	6.622051819	7.584887358	7.132576843	7.597680144	7.401988775	7.676239195	7.158256229	7.248781488	5.916715481	7.559338848	7.212666605	7.334228585	7.272023189
1407	6.61970645	5.859224162	8.386293635	6.096346199	6.28077077	6.703349915	6.206916673	6.470211457	7.575992972	6.626001005	6.016139703	6.407182772	5.723558561	5.801676029	6.13401553	5.031659854	6.761152275
140710	4.356848079	4.70763522	3.95419631	4.303780748	4.078951341	3.880685525	5.111448698	5.584661908	4.98230913	4.910732662	4.240314329	4.987775616	3.659924558	4.47118746	4.604664415	5.073820233	4.51412226
1408	6.67030217	6.85934842	6.538072503	6.627023106	6.427941333	6.517118185	6.903640874	6.965784285	6.486875235	6.557655155	6.910013053	6.825658445	6.63691458	6.387155718	6.798439399	6.801805344	6.551362204
140883	3.710393192	3.065227623	4.268284667	3.919340082	3.209453366	3.71918344	4.795455272	3.418189948	4.501439145	2.693765712	4.239550797	3.533563348	5.199279721	3.367371066	4.153805336	3.991861931	3.588564737
140885	4.272769732	3.198494154	5.069530325	4.337711092	3.75595577	2.82374936	6.277054876	3.71918344	3.785550552	2.469885976	2.976363636	4.057450272	4.679198571	2.871843649	6.270155139	5.111031312	5.00495076
140890	6.178714641	6.828453874	6.472975086	6.203005338	7.30679083	6.975446766	6.057450272	7.656067274	8.056366761	6.822475232	6.149340669	6.586614642	6.409221197	7.137093609	5.767125077	5.61205756	6.273888824
1409	6.156841525	5.261530815	6.188242656	5.801934646	6.242602506	6.075960413	5.97819563	5.95930649	5.600507645	5.896029603	6.28077077	6.43162296	6.401903472	5.906890596	5.72955277	6.158660175	5.188638295
140901	4.227278994	2.983677695	2.6622055	2.922197848	2.482848283	2.117695043	3.888499736	2.084064265	2.72900887	2.935459748	3.147306699	2.901108243	3.416839742	3.140778656	4.108524457	3.458119481	2.176322773
141	4.813524689	4.303780748	4.818646083	4.47118746	2.989139007	3.581351247	4.720825666	5.045268215	5.116031993	3.666756592	5.681449265	5.510329019	5.659924558	5.083638879	5.482525641	4.936402378	4.945794957
1410	10.89930405	5.597829098	6.22554487	8.381629467	3.849999259	4.551516018	6.003602237	5.258141996	4.289834465	3.909773104	11.1757616	4.617063344	6.588114949	4.550900665	9.505474158	9.097163045	7.232660757
1411	3.152183419	2.627606838	4.247168	3.046141782	2.763411574	2.198494154	4.257764969	1.286881148	3.90303827	1.847996907	3.583759754	3.051372102	3.147306699	2.731183242	4.18030702	2.220329955	3.246408087
1413	6.795844856	6.7977912	7.308703071	6.992088609	7.017142464	7.169824811	7.586239322	7.475733431	7.002815016	7.109882878	7.656353352	6.939579214	7.509933316	7.124328135	7.45145841	7.318768743	7.104965605
1414	5.107687869	5.736063628	5.930264245	5.674121633	5.529820947	5.502712486	5.3950628	5.988230223	5.668459557	5.501120634	6.1959381	5.552131108	5.962317655	5.960697039	6.060695932	5.912410354	5.570462931
1415	4.698774109	2.017921908	3.169925001	3.240314329	4.949067966	3.379898164	4.111865964	2.693765712	5.462052319	4.56193706	3.560714954	5.620879611	4.911691582	2.869871406	3.609991295	4.797012978	3.051372102
1416	4.323370069	4.118525849	2.867896464	4.153805336	2.998195503	3.452858965	3.212569339	3.559491813	4.381975479	3.392317423	3.286881148	2.615887074	3.092545742	3.687060688	3.267535798	2.811471031	3.364572432
1417	4.416839742	3.814550423	3.839959587	3.566815154	3.358958826	3.622930351	3.939226578	3.593353771	3.825785627	3.714795011	4.062639828	3.552131108	3.818646083	4.021479727	4.352617299	4.369466484	3.324810603
1418	2.475084883	1.718087584	1.700439718	1.944858446	2.077242999	1.722466024	1.327687364	2.028569152	1.691534165	1.150559677	2.073820233	3.56193706	2	2.475084883	1.799087306	1.682573297	1.526068812
142	8.58770252	8.931298933	9.065577697	9.287204461	9.363543445	8.671505684	9.909593116	8.502593158	8.730436171	10.05828943	8.465607216	9.121378102	8.810089585	10.36523979	9.208917129	8.945034088	8.81602364
1420	5.267910281	4.178714641	4.144862143	5.14689956	4.488000771	4.030336078	4.006298024	3.64385619	4.8928767	4.394376945	4.177917792	3.814550423	4.467931546	4.993221467	4.040892431	5.088311236	3.580145484
1421	5.11727946	2.939226578	3.524815928	5.11727946	3.147306699	3.995484519	4.146492307	3.524815928	4.484782623	5.082787732	3.317593505	4.327687364	4.189824559	2.786596362	3.570462931	4.922673593	3.726831217
142684	5.064796646	4.272769732	5.073820233	4.157852169	4.713145902	3.810443104	3.869871406	3.577730931	3.850999395	5.249445341	4.953265239	4.49057013	5.907131025	3.558267634	5.092968509	4.983221651	4.861459166
1428	5.591858905	6.814165859	8.077242999	6.627460927	5.844737144	5.380937195	6.539313931	5.430285273	5.835671479	5.480265122	5.408032466	5.348374075	6.702241961	5.123914459	5.930027641	6.047232996	7.071033244
1429	7.902736874	9.039165817	9.378554973	9.153476032	7.518456456	7.299482791	6.658639942	7.160476536	6.678071905	6.579391371	7.227856573	7.429281193	6.425593578	6.649615459	6.411087227	4.924575003	9.301610509
143	7.676521302	7.459841417	7.569931538	7.161988426	8.07585348	7.399512924	7.515936326	7.406587689	7.101397952	7.42802511	6.210622644	7.487759659	6.585263031	8.416501993	7.409984865	6.126188211	8.124379836
1431	9.119252412	9.263621321	9.671505684	9.212423428	9.661760287	9.926548037	9.2451486	9.724547959	8.987462991	9.940328281	9.431414028	9.032541697	9.971529184	9.382602413	9.425173933	9.450056494	8.932303349
1432	6.92552477	7.255595147	6.972692654	7.357376055	7.071247819	7.518692492	7.867216953	7.821646445	8.054251571	7.226701185	7.473381056	7.621246029	6.757156626	7.792530033	7.15754905	6.959074601	7.32813634
1434	7.212472066	7.963705307	8.370818159	9.041275842	8.458939707	8.602884409	8.415952982	8.248212228	8.949447388	8.776433032	8.982679911	7.992598505	7.664269492	6.452200049	7.893968869	7.740455397	8.46454575
1435	10.68643049	10.57610638	10.59756842	10.64069684	10.31658701	10.41336348	10.66967347	10.48560796	10.23527232	10.54932262	10.87236707	10.74463205	10.87667042	10.52661661	10.77388921	10.96005987	10.60607203
1436	4.613531653	5.171927354	4.609991295	5.669593751	5.479941901	4.837943242	5.737957106	5.520107902	5.916237768	5.233811384	5.907371414	5.647602329	5.727103604	6.614415387	6.092334311	5.587665021	3.663344619
1437	5.106013238	5.555202634	5.296457407	5.450881315	5.608513578	5.196134881	5.284662185	5.822730148	5.510645504	5.942514505	5.377123749	5.366322214	5.45318831	6.019034669	5.660209873	5.953498063	8.478486512
1438	3.420886575	4.139142019	4.173127433	3.966245873	2.097610797	3.459431619	5.705148528	2.972692654	3.761285273	4.471837762	3.626439137	2.776103988	3.689299161	3.390942773	5.160274831	4.036503334	1.350497247
1439	5.403267722	5.191009849	5.261154673	4.725195817	4.382667253	4.725741157	4.627606838	4.464668267	5.270155139	4.550285049	5.455820365	4.726831217	4.622930351	4.586764743	5.655065551	5.029452886	4.478971805
1440	5.206721357	4.35473424	4.458119481	4.039138394	4.303050085	9.596487957	4.544114402	5.139551352	5.581953751	5.375387027	4.502075956	4.228049048	4.861955364	4.795974694	4.701549057	4.767654798	4.177120503
1441	5.891419187	5.334139179	5.025028794	5.701271802	5.028127082	5.046578367	5.584661908	4.308156975	5.088311236	5.447248569	5.42693562	5.398829182	5.261530815	5.628481994	5.619119511	5.659639187	5.759422186
1442	2.897240426	1.464668267	2.060047384	2.053111336	1.622930351	2.124328135	2.438292852	3.812498225	3.552131108	1.790772038	2.634593268	1.480265122	2.718087584	1.500802053	1.327687364	3.570462931	2.283921772
1443	2.897240426	1.464668267	2.060047384	2.053111336	1.622930351	2.124328135	2.438292852	3.812498225	3.552131108	1.790772038	2.634593268	1.480265122	2.718087584	1.500802053	1.327687364	3.570462931	2.283921772
1444	7.734777351	7.247642743	7.440786132	7.105279975	7.033753352	7.096978636	7.636044526	7.298749947	7.403352945	7.276589716	7.652701592	6.709842019	7.677226328	7.564606811	7.572434966	7.781949786	7.06436554
1445	9.205695519	9.119667427	8.815671486	8.756589679	9.345072535	9.622747368	9.380482711	9.63624396	9.46868513	9.120600774	8.654385415	9.553744475	9.604201083	8.956811732	9.428318294	9.016863989	8.493375138
1446	3.509695842	1.906890596	2.301587647	3.72900887	3.334854269	3.537296067	2.887525271	3.285402219	4.449561375	2.887525271	1.176322773	1.659924558	3.99004722	1.09085343	2.341985747	2.375734539	0.669026766
144699	5.56924803	6.203592714	7.187352073	6.931328485	6.988343852	7.232181058	6.875657213	7.258895755	7.294436954	6.304693557	5.865918815	5.700439718	6.55059289	7.111761659	6.299024807	5.554895775	6.684538249
